OrderID,CustomerID,OrderDate,Status,ProductID,Quantity,TotalPrice
2724,265,2024-11-17 21:51:17.368042,Incomplete,579,5,1097.4
2725,131,2024-06-09 10:11:19.732087,Complete,968,1,217.59
2726,342,2023-03-07 06:52:20.890559,Incomplete,973,2,847.42
2727,593,2024-01-20 07:41:36.055947,Complete,85,2,273.72
2728,479,2024-02-04 20:11:59.432203,Incomplete,958,5,2332.55
2729,158,2023-08-24 02:33:56.432885,Incomplete,131,1,391.93
2730,944,2023-04-08 22:57:42.316330,Incomplete,175,4,1710.08
2731,815,2023-08-25 00:11:37.672452,Complete,301,4,1959.88
2732,644,2024-01-01 08:52:18.852651,Complete,490,2,222.76
2733,759,2024-03-25 23:23:30.154913,Incomplete,39,2,284.92
2734,841,2024-04-30 03:51:19.174056,Incomplete,103,2,90.32
2735,301,2023-07-02 00:46:24.479412,Incomplete,929,1,66.74
2736,345,2024-12-08 08:03:04.311445,Incomplete,926,1,102.86
2737,221,2025-01-26 03:25:42.617700,Incomplete,71,4,1236.36
2738,446,2023-11-06 16:59:28.261071,Incomplete,487,4,1966.08
2739,557,2023-12-23 18:33:00.735153,Incomplete,432,5,1185.05
2740,708,2024-10-24 13:57:49.751843,Incomplete,540,3,1330.02
2741,57,2024-02-15 12:01:06.586351,Complete,721,4,1070.12
2742,578,2023-09-02 06:59:41.448939,Complete,140,1,39.52
2743,809,2024-10-19 21:04:32.290560,Complete,377,4,1058.08
2744,9,2024-03-14 05:17:44.139320,Complete,267,5,157.25
2745,37,2024-01-26 16:19:50.925698,Incomplete,730,2,435.2
2746,271,2024-11-11 20:42:15.745953,Incomplete,303,5,2374.5
2747,538,2023-11-02 07:48:38.279778,Incomplete,729,3,1171.02
2748,671,2023-10-29 13:29:55.785202,Complete,371,4,1298.84
2749,431,2023-08-24 04:59:42.050414,Incomplete,15,5,1439.5
2750,536,2023-07-02 05:35:44.933945,Complete,840,4,107.28
2751,730,2024-11-26 20:36:12.614685,Complete,117,5,1675.95
2752,880,2023-09-28 17:26:06.763001,Incomplete,329,5,710.0
2753,30,2023-05-29 15:00:45.876003,Complete,553,1,420.01
2754,791,2024-10-25 19:45:14.783795,Complete,467,2,833.86
2755,749,2023-12-13 08:06:23.461236,Incomplete,213,1,490.93
2756,374,2024-07-23 15:14:51.374276,Incomplete,910,3,703.77
2757,43,2024-03-17 16:48:21.263052,Complete,813,3,520.83
2758,562,2023-06-18 09:55:22.328156,Complete,489,5,1954.1
2759,737,2023-03-18 08:07:17.753214,Incomplete,21,3,74.91
2760,681,2024-02-12 22:10:16.643346,Incomplete,640,3,1442.85
2761,618,2023-07-22 07:23:25.198518,Incomplete,156,2,874.16
2762,525,2024-02-08 09:14:39.979209,Complete,632,5,808.35
2763,398,2024-06-30 23:29:28.945724,Incomplete,256,5,1216.85
2764,201,2024-02-04 16:21:59.035424,Complete,573,3,790.14
2765,527,2024-06-24 07:02:15.448330,Complete,95,3,1343.46
2766,129,2025-01-19 01:20:50.369013,Complete,369,5,2463.5
2767,290,2023-03-07 11:46:05.304649,Complete,240,5,628.45
2768,51,2025-01-01 23:55:44.013860,Complete,553,1,105.85
2769,504,2024-10-15 17:25:33.108640,Complete,61,2,34.86
2770,991,2024-03-22 11:51:42.090577,Complete,828,3,177.21
2771,508,2024-12-10 14:51:43.799285,Incomplete,689,4,1576.28
2772,990,2025-01-02 13:06:33.133471,Incomplete,457,5,269.25
2773,129,2024-09-03 07:31:40.102434,Incomplete,498,4,234.32
2774,882,2024-03-09 03:11:52.488792,Incomplete,628,4,859.16
2775,43,2024-11-23 08:40:05.423633,Complete,451,3,590.79
2776,6,2024-05-03 01:32:06.940962,Complete,138,2,365.76
2777,164,2024-01-06 22:11:57.719139,Incomplete,343,1,446.81
2778,760,2023-06-14 05:15:30.275523,Complete,454,2,215.1
2779,372,2023-01-29 17:06:16.154365,Complete,909,2,93.44
2780,650,2024-06-28 19:15:41.323815,Complete,432,1,181.46
2781,100,2024-11-04 16:53:42.500852,Incomplete,222,3,1319.37
2782,610,2024-04-16 05:24:05.039819,Incomplete,337,1,366.8
2783,419,2024-02-28 15:16:40.460160,Incomplete,518,5,568.1
2784,712,2024-04-05 06:49:15.035737,Complete,109,3,1142.25
2785,310,2024-05-15 05:44:49.811537,Incomplete,557,3,1285.89
2786,864,2024-08-31 14:04:55.605972,Complete,566,3,335.01
2787,885,2023-02-02 22:02:01.261042,Complete,264,1,222.62
2788,598,2023-04-29 21:43:21.604938,Complete,818,3,122.19
2789,328,2023-04-29 02:23:39.662504,Complete,968,4,1792.36
2790,734,2024-05-13 01:48:21.246918,Complete,124,2,782.52
2791,601,2024-02-25 05:08:58.784973,Incomplete,956,5,60.25
2792,341,2023-11-28 03:31:57.039473,Complete,773,2,932.82
2793,679,2023-06-15 15:37:35.689667,Incomplete,886,3,908.28
2794,532,2024-10-06 22:07:34.895450,Incomplete,498,1,23.41
2795,840,2024-11-09 12:00:03.048787,Complete,403,1,356.9
2796,135,2024-01-06 01:25:59.681377,Incomplete,812,2,883.42
2797,938,2024-11-23 16:01:42.653856,Incomplete,136,3,1120.98
2798,488,2023-07-14 12:39:36.572570,Complete,886,4,1701.64
2799,939,2024-03-29 22:13:00.553902,Complete,989,5,1469.8
2800,413,2024-01-05 09:30:36.020684,Complete,657,5,1450.65
2801,233,2023-03-27 08:29:30.028716,Incomplete,794,3,1001.73
2802,973,2024-11-17 00:12:09.983522,Incomplete,193,4,1247.6
2803,502,2024-03-31 21:24:50.658783,Complete,915,1,475.72
2804,878,2024-08-17 18:00:58.040575,Incomplete,616,4,1224.04
2805,267,2023-04-21 19:30:09.682748,Complete,706,5,101.4
2806,904,2024-12-05 12:48:05.536993,Incomplete,871,5,2079.65
2807,824,2024-04-14 13:42:29.650063,Complete,528,2,926.98
2808,946,2023-08-02 19:16:49.985024,Incomplete,160,2,16.86
2809,223,2023-06-24 07:56:54.603527,Complete,925,2,322.6
2810,719,2023-02-24 04:38:45.313309,Complete,862,2,805.9
2811,713,2023-05-21 03:55:34.132752,Complete,485,1,468.31
2812,411,2024-02-05 18:01:30.672039,Complete,175,5,1913.05
2813,822,2024-02-09 01:46:46.732851,Incomplete,402,5,1553.05
2814,530,2024-06-26 15:10:23.215707,Incomplete,978,5,1676.65
2815,823,2023-04-10 10:58:42.667013,Complete,152,4,1786.12
2816,731,2024-12-13 22:47:33.530850,Incomplete,337,4,571.56
2817,21,2024-04-07 01:26:08.200652,Incomplete,202,1,321.43
2818,272,2024-12-24 01:47:22.200688,Incomplete,95,4,516.72
2819,350,2024-12-02 19:00:42.960209,Incomplete,700,5,1630.7
2820,297,2023-08-03 20:16:21.048933,Incomplete,499,1,42.6
2821,140,2024-07-05 13:10:17.204421,Complete,102,3,535.17
2822,115,2024-01-23 23:20:35.482697,Complete,143,5,650.3
2823,318,2023-06-29 03:37:01.774175,Complete,716,1,229.02
2824,914,2023-02-09 12:00:51.245008,Complete,111,1,459.52
2825,356,2024-03-31 21:57:20.404145,Incomplete,363,3,586.47
2826,526,2024-09-17 11:29:28.380351,Complete,404,3,947.01
2827,656,2024-01-29 10:34:46.531493,Complete,654,3,908.52
2828,577,2023-11-13 14:28:01.330128,Incomplete,834,5,608.1
2829,423,2023-07-27 08:28:40.233552,Incomplete,613,1,235.48
2830,167,2023-09-05 04:03:49.606889,Complete,753,4,482.2
2831,664,2024-08-25 07:31:14.369873,Complete,864,4,1636.2
2832,673,2023-07-14 04:53:33.228448,Complete,94,5,2446.4
2833,421,2023-12-30 14:56:41.378694,Incomplete,498,3,405.18
2834,126,2024-04-14 15:28:45.343457,Complete,328,2,602.84
2835,330,2023-03-29 00:23:24.579677,Complete,728,2,397.96
2836,300,2023-07-26 07:49:27.273044,Incomplete,671,5,2115.6
2837,56,2024-06-14 07:42:02.012385,Complete,263,5,2191.75
2838,331,2023-08-02 15:38:31.853147,Complete,357,1,224.77
2839,713,2024-04-16 03:26:17.598211,Complete,377,3,450.87
2840,643,2024-07-31 18:26:42.791516,Incomplete,154,1,117.38
2841,552,2023-10-01 08:51:04.248254,Incomplete,603,4,1991.96
2842,789,2023-06-02 11:36:57.929648,Complete,722,2,321.96
2843,7,2024-10-08 00:41:01.268195,Complete,249,1,180.11
2844,567,2024-03-12 20:53:40.621805,Complete,844,4,1143.88
2845,805,2024-01-31 12:20:12.900995,Complete,641,2,405.64
2846,577,2025-01-18 15:16:31.999616,Complete,87,4,503.6
2847,10,2023-02-10 21:08:31.175662,Complete,46,3,851.28
2848,745,2023-02-22 07:48:16.525455,Complete,855,4,1739.44
2849,549,2024-09-15 15:48:36.816547,Complete,644,3,800.88
2850,277,2023-04-26 03:28:24.526051,Complete,5,3,630.36
2851,783,2024-04-01 13:47:24.768331,Complete,745,3,1318.44
2852,256,2023-03-20 09:42:53.789967,Incomplete,14,4,398.76
2853,898,2023-11-05 12:53:27.854203,Incomplete,110,2,922.44
2854,276,2023-09-19 23:09:16.604339,Complete,373,2,827.32
2855,587,2023-08-14 09:16:10.031141,Incomplete,289,5,1952.15
2856,737,2024-02-05 03:44:48.702432,Complete,208,4,560.32
2857,930,2025-01-23 15:32:06.558602,Complete,874,4,839.24
2858,983,2024-08-24 04:52:10.528314,Complete,52,1,11.49
2859,681,2023-08-14 15:35:50.493577,Incomplete,730,5,2363.25
2860,249,2023-11-10 22:26:04.521639,Incomplete,488,1,436.28
2861,763,2023-11-13 00:40:59.944848,Complete,530,5,1176.1
2862,8,2024-08-28 08:11:38.795613,Complete,988,4,1030.88
2863,167,2024-07-27 12:17:20.354947,Complete,3,4,863.2
2864,768,2023-08-06 12:12:18.222824,Incomplete,972,1,496.31
2865,434,2024-10-11 17:26:09.484740,Incomplete,746,3,1141.77
2866,178,2024-07-03 02:04:50.478697,Complete,915,5,2492.9
2867,617,2023-06-13 13:45:20.041700,Incomplete,472,5,1390.0
2868,192,2024-03-01 06:57:30.296618,Incomplete,629,5,851.7
2869,391,2024-09-27 07:10:02.473859,Incomplete,11,1,385.75
2870,572,2024-05-06 03:58:57.445810,Complete,485,5,1058.7
2871,901,2024-09-02 03:29:19.360735,Incomplete,632,1,357.84
2872,693,2025-01-04 19:16:07.596516,Complete,344,2,975.8
2873,760,2023-12-22 09:00:07.082339,Incomplete,72,4,1261.84
2874,707,2024-06-18 20:52:55.872460,Incomplete,381,3,445.95
2875,794,2024-10-18 13:14:40.468887,Incomplete,764,1,274.41
2876,748,2025-01-19 07:34:31.397620,Complete,483,2,360.48
2877,104,2023-04-16 07:57:19.304464,Complete,682,3,421.32
2878,27,2024-10-14 13:34:52.584264,Complete,880,3,1143.54
2879,40,2023-05-25 19:39:09.087216,Incomplete,539,2,998.88
2880,252,2023-11-07 07:57:53.970011,Incomplete,654,3,311.31
2881,332,2024-05-01 12:15:39.802173,Complete,892,3,1086.12
2882,32,2023-12-01 12:45:16.100411,Incomplete,59,3,1489.2
2883,458,2025-01-25 14:24:55.060794,Incomplete,697,4,1175.48
2884,102,2024-09-18 19:49:52.685317,Incomplete,16,1,331.98
2885,398,2024-06-26 02:38:00.902300,Complete,742,5,721.85
2886,397,2024-06-17 23:31:12.372288,Complete,16,3,826.74
2887,195,2024-06-01 01:16:14.307303,Incomplete,165,3,1208.58
2888,579,2023-05-04 15:27:41.701684,Incomplete,291,4,103.6
2889,587,2023-08-18 21:23:59.935665,Incomplete,941,2,311.84
2890,53,2023-10-16 17:23:08.862493,Complete,197,1,454.26
2891,245,2023-04-13 00:06:14.142999,Complete,446,3,984.06
2892,13,2023-02-13 13:17:22.321628,Incomplete,954,5,2143.9
2893,419,2024-03-24 16:39:44.715624,Complete,775,2,356.76
2894,959,2023-10-28 04:34:45.844255,Complete,325,1,422.94
2895,228,2024-11-25 00:33:20.035158,Complete,778,4,303.56
2896,164,2024-03-21 15:06:16.714828,Incomplete,916,4,856.36
2897,789,2023-09-13 19:08:30.655022,Incomplete,269,2,390.96
2898,981,2024-11-27 02:49:01.167724,Complete,498,5,427.45
2899,32,2023-04-30 17:41:26.386678,Incomplete,385,1,122.95
2900,559,2024-09-10 04:09:04.413160,Complete,240,2,42.28
2901,753,2023-11-09 16:45:26.661623,Complete,373,5,1925.25
2902,521,2024-05-13 08:24:36.277230,Complete,899,5,1154.3
2903,756,2023-12-30 08:03:12.542418,Complete,788,4,1009.04
2904,943,2023-10-11 00:09:18.171162,Incomplete,102,4,341.64
2905,380,2024-04-21 09:21:04.276378,Incomplete,202,5,2340.7
2906,672,2023-05-14 03:42:06.052520,Incomplete,26,2,198.3
2907,298,2024-09-07 10:33:23.355970,Incomplete,230,3,1036.74
2908,539,2023-03-20 06:35:39.735939,Complete,397,2,788.62
2909,819,2024-04-07 16:32:08.819334,Incomplete,213,4,1360.36
2910,151,2023-05-14 13:26:55.499735,Complete,898,4,817.84
2911,615,2025-01-21 20:38:51.136514,Incomplete,196,4,269.24
2912,727,2023-06-22 12:01:49.763311,Incomplete,982,1,60.64
2913,905,2023-12-19 00:23:14.097361,Complete,831,5,2133.8
2914,623,2024-05-27 15:01:08.391183,Incomplete,30,4,1393.64
2915,370,2024-01-17 11:45:53.029207,Complete,526,2,307.48
2916,744,2024-04-20 08:19:24.505489,Incomplete,392,1,295.89
2917,594,2023-05-25 07:13:59.192084,Complete,463,5,1867.75
2918,567,2023-12-18 22:01:13.100754,Incomplete,820,5,2003.7
2919,888,2024-10-16 05:48:56.601434,Complete,434,1,419.47
2920,506,2023-09-13 04:28:28.577214,Complete,756,1,261.45
2921,114,2024-07-31 20:41:34.931295,Complete,771,5,2206.0
2922,244,2023-09-21 09:48:47.593338,Incomplete,259,3,790.71
2923,196,2024-08-19 21:13:29.641645,Incomplete,206,2,55.8
2924,582,2023-12-08 15:25:59.800578,Complete,939,1,360.17
2925,427,2023-04-15 01:40:12.170648,Incomplete,446,2,909.62
2926,697,2023-07-28 23:34:14.753001,Incomplete,71,3,966.24
2927,462,2023-04-12 19:39:54.639918,Complete,416,2,603.28
2928,653,2023-10-31 18:31:31.215161,Incomplete,463,5,774.3
2929,858,2023-04-24 02:28:33.812909,Incomplete,911,4,1262.48
2930,801,2025-01-08 12:45:00.458392,Incomplete,325,3,1195.02
2931,399,2023-03-09 23:09:01.158540,Incomplete,829,5,2354.65
2932,560,2023-05-07 13:53:26.002738,Incomplete,637,2,452.66
2933,573,2023-04-23 06:20:56.027407,Complete,824,3,594.3
2934,349,2024-09-03 19:54:46.721316,Incomplete,808,2,454.06
2935,840,2023-03-10 14:11:34.029227,Incomplete,472,4,1134.48
2936,181,2024-06-22 07:12:35.431190,Complete,917,2,706.14
2937,501,2024-11-23 14:35:42.148103,Incomplete,362,4,150.48
2938,708,2024-01-13 08:53:36.027416,Complete,209,4,1465.72
2939,793,2024-07-24 17:13:24.007093,Incomplete,926,4,1362.8
2940,596,2024-04-18 13:10:51.682723,Complete,168,1,40.79
2941,160,2024-04-26 12:37:15.269224,Incomplete,37,5,2026.25
2942,620,2025-01-05 06:47:28.210306,Complete,740,5,1462.55
2943,295,2023-12-01 04:34:51.181220,Incomplete,76,2,635.0
2944,58,2024-02-21 19:53:37.322754,Complete,571,5,267.85
2945,410,2024-07-03 04:06:36.284833,Complete,335,2,104.52
2946,636,2024-08-24 10:18:42.317323,Incomplete,472,2,993.14
2947,497,2024-06-27 09:45:53.573004,Incomplete,190,3,559.17
2948,824,2024-12-31 01:23:09.998176,Incomplete,784,1,483.37
2949,82,2024-07-05 16:15:44.809155,Complete,769,5,1249.9
2950,357,2024-02-14 02:43:35.851348,Incomplete,101,3,991.05
2951,215,2023-07-25 18:03:55.153982,Incomplete,213,1,33.62
2952,150,2024-10-28 20:51:39.654830,Incomplete,315,5,651.0
2953,483,2024-07-10 08:26:11.739125,Complete,168,4,958.28
2954,72,2023-08-04 15:49:10.228437,Incomplete,226,4,1639.28
2955,607,2024-07-11 04:35:15.986858,Incomplete,752,5,2027.75
2956,309,2023-06-29 15:22:22.867462,Complete,137,3,904.11
2957,563,2023-09-01 13:44:10.379290,Incomplete,275,1,248.37
2958,300,2023-11-15 11:58:59.193911,Complete,467,1,194.9
2959,193,2023-11-07 15:45:34.917562,Incomplete,563,5,126.6
2960,172,2023-11-26 21:33:25.102807,Complete,114,1,266.29
2961,58,2024-07-18 02:33:10.350652,Complete,997,1,206.63
2962,344,2024-12-28 09:31:53.163043,Incomplete,460,1,179.03
2963,805,2024-12-14 20:35:30.817164,Incomplete,807,1,181.33
2964,779,2024-09-27 10:18:10.051949,Incomplete,676,1,284.54
2965,736,2024-12-17 21:35:08.070269,Complete,456,2,662.68
2966,513,2023-05-13 06:57:16.951256,Complete,315,2,680.86
2967,619,2023-11-11 01:10:05.298319,Complete,740,3,572.85
2968,623,2023-02-07 15:37:53.449664,Incomplete,409,4,957.52
2969,510,2025-01-23 15:36:32.015619,Complete,465,3,1110.9
2970,567,2024-10-02 00:14:43.107553,Incomplete,853,2,677.68
2971,447,2024-11-25 08:05:35.631557,Complete,315,2,169.64
2972,728,2024-04-15 21:12:35.738777,Incomplete,378,1,13.78
2973,343,2023-07-02 01:35:13.408513,Complete,783,1,213.47
2974,827,2024-12-16 05:06:08.705355,Complete,394,4,155.4
2975,532,2025-01-23 16:23:23.943323,Complete,392,4,294.28
2976,183,2024-07-01 15:48:41.037048,Incomplete,875,1,249.71
2977,133,2024-05-24 12:06:52.953133,Incomplete,800,2,48.44
2978,948,2024-05-30 14:15:04.162712,Incomplete,816,1,88.8
2979,657,2023-08-16 05:33:49.596352,Complete,837,2,277.68
2980,850,2024-02-25 01:42:07.162333,Incomplete,77,5,1551.1
2981,39,2023-11-13 07:06:19.247993,Incomplete,230,3,65.55
2982,707,2024-10-10 12:53:33.690131,Incomplete,105,2,779.44
2983,410,2023-06-17 11:11:09.165819,Incomplete,252,1,320.19
2984,645,2023-07-23 03:16:17.955865,Complete,710,4,464.32
2985,491,2024-12-20 20:59:33.321944,Incomplete,784,5,1339.1
2986,92,2024-08-20 06:22:15.360023,Incomplete,474,2,797.38
2987,819,2024-04-11 21:24:15.117672,Complete,346,5,124.5
2988,72,2023-07-07 12:38:12.608017,Incomplete,808,3,1067.04
2989,637,2024-07-03 03:00:01.419340,Incomplete,194,3,612.99
2990,913,2025-01-20 22:33:10.214727,Complete,903,5,2267.3
2991,671,2024-04-09 13:41:17.207158,Incomplete,5,2,198.64
2992,720,2023-02-01 12:58:31.211726,Complete,667,5,656.8
2993,540,2023-07-29 14:21:49.707648,Incomplete,785,5,1841.35
2994,716,2024-01-15 21:54:42.312368,Incomplete,399,3,929.19
2995,724,2023-10-20 03:00:25.230698,Complete,10,2,639.34
2996,842,2024-01-26 23:15:05.783299,Incomplete,232,5,1926.05
2997,278,2025-01-04 18:47:08.482273,Incomplete,264,5,341.85
2998,989,2024-10-09 17:04:27.876025,Incomplete,473,3,617.07
2999,409,2024-09-23 18:45:35.871639,Incomplete,429,2,422.62
3000,891,2023-05-17 14:36:03.062980,Incomplete,316,5,1003.05
3001,222,2024-05-12 12:36:48.406572,Incomplete,128,4,1875.8
3002,507,2023-04-21 12:29:02.090028,Incomplete,5,2,538.4
3003,362,2024-03-01 19:01:01.134735,Complete,828,3,587.88
3004,725,2023-07-01 21:30:32.915323,Complete,541,4,1375.24
3005,749,2024-03-23 00:16:54.987155,Incomplete,849,5,1555.95
3006,55,2025-01-20 14:48:19.893735,Complete,623,5,2291.5
3007,618,2025-01-18 06:41:36.909473,Incomplete,79,1,120.19
3008,325,2024-02-11 03:47:10.593233,Complete,171,5,139.1
3009,166,2023-06-06 06:23:33.921478,Complete,764,2,805.86
3010,239,2025-01-13 18:15:44.809150,Incomplete,218,3,1334.76
3011,567,2024-03-30 05:19:08.463313,Complete,293,4,23.68
3012,488,2024-10-29 16:22:06.824037,Complete,47,1,412.9
3013,75,2023-10-01 15:58:09.255250,Complete,749,3,234.87
3014,750,2023-11-24 10:15:57.842139,Incomplete,273,5,303.65
3015,78,2023-12-14 00:03:01.490370,Complete,258,3,35.55
3016,732,2023-04-16 19:16:38.047690,Complete,50,1,453.8
3017,124,2023-09-21 16:05:21.074460,Incomplete,298,1,495.86
3018,784,2024-05-15 07:22:22.448964,Incomplete,567,4,899.44
3019,918,2023-09-01 13:39:49.966636,Incomplete,3,4,1890.04
3020,954,2024-07-08 10:28:56.447066,Complete,226,3,1054.08
3021,561,2024-05-15 11:09:02.543298,Complete,290,3,873.87
3022,825,2023-03-25 14:19:19.129853,Complete,251,5,579.85
3023,850,2024-10-24 01:43:52.397207,Complete,190,3,638.49
3024,491,2023-03-09 03:53:13.636616,Incomplete,630,5,1923.65
3025,89,2024-11-06 20:14:08.287803,Complete,164,3,1201.23
3026,170,2023-03-09 07:26:56.929461,Incomplete,414,3,572.55
3027,444,2023-08-08 09:40:18.204007,Incomplete,481,3,53.61
3028,107,2024-08-11 04:53:34.307710,Incomplete,802,4,716.12
3029,456,2023-03-24 00:05:44.946827,Incomplete,713,1,275.25
3030,803,2023-03-30 12:12:09.885379,Complete,384,2,386.08
3031,426,2024-09-18 09:37:20.827707,Complete,422,2,845.42
3032,877,2024-08-19 19:58:58.555324,Incomplete,918,4,719.36
3033,57,2024-01-08 02:15:29.467137,Incomplete,547,5,1736.4
3034,947,2023-09-11 15:16:12.786255,Incomplete,363,5,1293.25
3035,981,2024-02-23 23:27:56.623034,Complete,730,1,270.32
3036,407,2023-08-18 17:13:18.843648,Incomplete,249,3,826.47
3037,317,2024-03-22 06:26:35.486654,Complete,569,3,1094.52
3038,632,2024-10-28 20:29:45.031017,Complete,37,5,1374.65
3039,303,2024-01-16 00:56:04.367743,Incomplete,493,3,518.67
3040,844,2024-04-27 02:00:47.259027,Incomplete,71,4,1988.92
3041,134,2023-09-22 19:17:31.050834,Complete,158,1,191.09
3042,653,2024-02-22 09:05:41.100836,Incomplete,37,3,1409.46
3043,177,2023-09-17 16:49:12.076630,Complete,198,2,299.12
3044,406,2024-03-22 09:30:00.012325,Complete,276,2,860.98
3045,673,2023-02-18 14:01:57.691772,Incomplete,341,3,161.73
3046,71,2023-05-12 17:19:30.238121,Complete,440,3,1325.07
3047,901,2024-05-26 13:51:52.576138,Incomplete,842,3,24.33
3048,106,2024-10-28 23:47:46.760195,Incomplete,300,1,377.24
3049,32,2024-11-18 06:26:46.662148,Incomplete,265,2,309.44
3050,788,2024-12-13 09:58:46.384318,Incomplete,473,1,214.07
3051,356,2024-08-02 10:21:48.265005,Incomplete,168,3,1122.27
3052,752,2023-08-26 11:31:25.161642,Complete,470,1,50.43
3053,953,2023-06-17 11:49:26.699838,Complete,919,3,1326.09
3054,604,2024-07-27 14:55:53.634438,Complete,808,1,351.08
3055,879,2023-10-16 23:15:44.880649,Incomplete,649,3,1041.36
3056,965,2024-12-09 00:04:44.288088,Complete,482,5,1261.5
3057,38,2023-02-24 16:54:33.744522,Incomplete,860,2,849.3
3058,130,2024-04-21 13:51:28.734078,Complete,317,1,493.08
3059,982,2023-09-05 13:33:10.545721,Complete,662,4,568.68
3060,921,2023-05-16 06:38:41.563537,Complete,543,5,508.15
3061,684,2023-04-20 01:51:45.811393,Complete,645,3,768.33
3062,540,2023-09-19 08:46:50.765689,Complete,657,4,1975.36
3063,547,2024-12-23 00:54:01.997362,Incomplete,219,5,2166.95
3064,871,2024-09-26 03:52:13.709255,Complete,329,3,551.13
3065,859,2023-04-20 07:38:20.269976,Incomplete,488,3,484.86
3066,36,2023-04-14 18:16:40.665449,Incomplete,863,4,1103.52
3067,843,2025-01-17 13:27:37.047165,Complete,632,4,77.52
3068,267,2023-07-23 18:43:16.264304,Incomplete,221,2,482.66
3069,960,2024-08-02 23:33:48.310932,Complete,797,4,464.8
3070,813,2024-04-24 08:30:57.878181,Complete,742,1,409.53
3071,456,2023-05-01 23:52:55.572796,Complete,782,5,2050.15
3072,892,2025-01-24 05:31:49.537085,Complete,275,1,110.26
3073,394,2024-12-18 18:42:10.347928,Incomplete,301,3,1189.41
3074,967,2023-07-05 00:08:40.515020,Incomplete,598,5,1971.45
3075,396,2023-08-15 07:15:21.021381,Complete,583,4,1324.12
3076,564,2024-10-06 15:12:57.891695,Incomplete,332,1,447.25
3077,754,2023-03-23 23:57:59.892227,Complete,359,4,90.68
3078,894,2023-02-03 09:12:47.216581,Complete,913,2,873.46
3079,774,2023-03-23 23:51:39.802493,Incomplete,983,2,42.06
3080,336,2024-07-10 21:03:39.515442,Complete,137,1,495.02
3081,104,2023-09-24 22:30:09.787530,Incomplete,17,1,222.24
3082,230,2024-06-06 08:08:32.264739,Incomplete,288,4,290.64
3083,634,2024-02-24 12:00:54.120236,Incomplete,896,2,622.98
3084,60,2023-10-30 00:20:30.278388,Incomplete,886,4,61.0
3085,593,2024-11-10 22:10:11.618546,Complete,272,2,46.14
3086,242,2024-06-13 12:53:35.901055,Incomplete,865,3,1252.44
3087,559,2023-10-21 21:29:49.476993,Incomplete,641,5,2437.4
3088,718,2024-06-11 20:34:08.075332,Incomplete,110,4,429.6
3089,826,2024-05-21 14:08:23.204654,Incomplete,475,3,223.8
3090,831,2024-12-12 00:46:47.303375,Incomplete,734,4,1031.64
3091,293,2024-04-04 06:07:40.217660,Complete,35,3,1002.48
3092,477,2023-11-10 19:50:04.626511,Complete,605,4,1495.76
3093,172,2025-01-18 18:43:26.882746,Complete,685,2,118.3
3094,930,2023-02-28 04:14:21.743460,Complete,471,1,137.36
3095,371,2023-10-31 05:35:04.230688,Incomplete,574,5,1229.25
3096,720,2023-12-23 09:06:37.938201,Incomplete,710,1,197.92
3097,877,2024-07-09 07:59:28.391623,Incomplete,253,3,1478.85
3098,784,2024-12-18 18:40:10.206615,Complete,416,5,1442.85
3099,819,2024-01-04 13:55:20.232095,Complete,911,5,1201.35
3100,282,2023-06-22 07:59:37.793211,Incomplete,749,5,1229.25
3101,383,2024-04-24 10:32:28.390794,Complete,550,3,446.07
3102,507,2023-10-13 13:37:16.339636,Incomplete,230,2,723.24
3103,401,2023-12-29 10:29:38.236273,Incomplete,634,3,844.83
3104,141,2024-01-21 18:24:16.309752,Incomplete,189,4,592.84
3105,375,2023-07-20 00:41:13.752575,Incomplete,832,4,450.72
3106,985,2024-01-08 12:10:38.591697,Complete,126,1,198.57
3107,95,2024-10-28 07:36:44.066575,Complete,509,1,42.78
3108,492,2023-07-04 20:39:56.061810,Complete,768,4,139.44
3109,9,2025-01-23 03:19:25.275840,Incomplete,561,5,2198.75
3110,773,2023-05-31 04:20:24.272405,Complete,530,4,563.48
3111,596,2024-03-21 23:18:49.525402,Incomplete,782,4,26.68
3112,588,2024-12-15 03:55:03.943638,Incomplete,618,4,1016.72
3113,115,2023-03-19 19:04:10.942362,Complete,993,5,238.4
3114,622,2023-11-16 09:06:43.189894,Complete,413,1,204.18
3115,102,2024-10-03 12:35:28.969788,Complete,297,1,441.05
3116,237,2024-01-10 07:56:50.619223,Complete,871,1,15.19
3117,474,2024-11-25 18:39:23.522964,Incomplete,497,2,399.7
3118,98,2023-07-12 05:48:42.673322,Incomplete,471,5,503.25
3119,898,2024-02-27 00:06:33.561096,Complete,185,3,421.41
3120,199,2023-12-09 09:10:41.068612,Incomplete,411,2,240.58
3121,445,2023-07-12 02:53:07.596712,Incomplete,794,5,2238.9
3122,184,2023-04-06 14:25:45.046362,Complete,822,5,2007.5
3123,289,2024-07-24 23:40:07.584342,Complete,614,5,2028.15
3124,54,2023-05-27 11:14:47.677290,Complete,444,5,1645.8
3125,104,2023-09-28 05:40:27.244026,Incomplete,50,4,1644.44
3126,949,2023-08-02 08:53:14.531279,Incomplete,181,3,38.43
3127,759,2024-02-03 07:40:55.545098,Incomplete,740,2,973.58
3128,278,2023-02-04 04:01:14.120564,Incomplete,8,1,137.86
3129,321,2023-08-21 17:28:32.612762,Complete,620,5,1980.1
